Date,Open,High,Low,Close,Volume
2006-04-03,1114.88,1121.04,1104.65,1121.04,1494121088
2006-04-04,1120.47,1141.57,1116.97,1133.71,1411229184
2006-04-05,1138.77,1182.37,1138.77,1173.27,3034034176
2006-04-10,1174.06,1174.06,1155.38,1155.38,1219724416
2006-04-11,1155.81,1158.95,1146.98,1153.9,1071349312
2006-04-12,1153.7,1156.34,1142.08,1149.21,925090112
2006-04-17,1152.55,1158.89,1152.03,1157.01,1205415680
2006-04-18,1160.7,1172.23,1160.69,1165.58,1471798912
2006-04-20,1173.25,1183.44,1173.25,1182.75,1192796032
2006-04-21,1180.0,1182.12,1172.51,1180.41,891679488
2006-04-24,1186.34,1189.56,1175.78,1176.67,812847808
2006-04-25,1176.06,1176.06,1159.16,1163.68,834281408
2006-04-26,1164.52,1179.17,1164.52,1176.07,1193617920
2006-04-27,1184.27,1184.37,1172.47,1173.47,1027830208
2006-04-28,1167.74,1171.01,1164.22,1169.02,790134784
2006-05-02,1173.04,1178.22,1166.7,1168.35,1682193664
2006-05-03,1176.67,1179.22,1173.95,1178.82,821353920
2006-05-04,1178.64,1178.64,1165.06,1167.5,903562688
2006-05-08,1172.16,1193.17,1172.16,1193.17,1111028864
2006-05-09,1192.2,1198.14,1186.74,1197.32,1436747264
2006-05-10,1198.9,1200.74,1192.11,1194.47,1329864576
2006-05-11,1196.64,1198.38,1189.04,1191.34,1233311360
2006-05-15,1179.73,1179.73,1158.35,1162.14,1026619008
2006-05-16,1158.39,1162.0,1138.82,1155.37,1060516096
2006-05-17,1158.74,1161.58,1152.3,1155.21,650133184
2006-05-18,1148.62,1148.62,1125.49,1132.91,1454120704
2006-05-19,1122.51,1134.96,1122.1,1129.79,769074880
2006-05-22,1129.69,1130.04,1092.16,1094.93,1170319616
2006-05-23,1092.67,1103.4,1087.14,1099.97,1107994624
2006-05-24,1106.15,1109.53,1077.68,1077.72,1047544704
2006-05-25,1077.6,1077.6,1055.59,1055.6,1005059776
2006-05-26,1075.93,1085.38,1072.9,1083.92,770093568
2006-05-29,1085.97,1093.47,1078.99,1091.24,357611200
2006-05-30,1090.33,1090.33,1077.11,1079.14,458859200
2006-05-31,1072.66,1074.53,1054.78,1074.53,1074859904
2006-06-01,1079.22,1079.48,1070.84,1075.46,803058816
2006-06-02,1077.67,1095.96,1077.67,1095.96,792513600
2006-06-05,1094.69,1094.99,1080.83,1080.83,565259520
2006-06-06,1080.76,1080.76,1059.24,1062.11,782344832
2006-06-07,1054.94,1054.94,1034.74,1038.93,724070400
2006-06-08,1031.25,1032.94,1013.91,1019.35,670743296
2006-06-09,1024.41,1029.18,1009.63,1009.74,536417504
2006-06-14,985.47,985.47,966.73,970.71,716079104
2006-06-15,983.18,988.76,961.06,974.54,635897280
2006-06-16,1001.7,1011.24,998.73,1003.39,1092637696
2006-06-19,1002.09,1002.09,990.22,994.07,398430208
2006-06-20,983.15,983.6,969.22,973.36,425349600
2006-06-21,976.12,981.65,973.62,977.86,386682912
2006-06-22,990.16,997.06,988.42,993.97,536540992
2006-06-23,985.8,994.37,983.38,994.37,400527488
2006-06-26,991.27,995.9,987.57,994.75,352593312
2006-06-27,1000.2,1008.27,991.41,995.49,954520576
2006-06-28,988.12,1007.38,986.06,1007.03,493103488
2006-06-29,1010.26,1018.07,1010.26,1013.73,485667904
2006-06-30,1028.91,1036.4,1026.28,1026.28,860416512
2006-07-03,1029.76,1037.33,1019.31,1037.13,404489696
2006-07-04,1041.64,1054.95,1041.64,1054.49,715134720
2006-07-05,1050.02,1051.1,1029.92,1030.04,571459904
2006-07-06,1024.14,1042.76,1024.05,1042.76,463523584
2006-07-07,1048.43,1048.43,1033.22,1037.1,499824192
2006-07-10,1032.31,1035.57,1023.82,1035.32,367732608
2006-07-12,1036.32,1040.26,1033.46,1038.59,424609504
2006-07-13,1039.52,1039.52,1015.71,1015.71,535520384
2006-07-14,1006.88,1012.19,994.23,998.24,610729792
2006-07-17,980.64,986.14,980.41,985.57,547284224
2006-07-18,987.45,998.1,987.45,995.92,534983616
2006-07-19,1001.46,1003.5,992.21,996.79,500928512
2006-07-20,1014.08,1017.03,1008.86,1010.54,794677824
2006-07-21,1009.91,1040.04,1004.05,1036.22,1352457344
2006-07-24,1034.13,1043.67,1031.19,1031.49,943507712
2006-07-25,1044.62,1047.33,1036.97,1040.67,1293195648
2006-07-26,1043.96,1048.78,1038.95,1047.01,751057792
2006-07-27,1051.37,1061.46,1048.78,1056.7,1206776576
2006-07-28,1062.02,1064.95,1049.02,1050.16,1149886464
2006-07-31,1054.0,1057.01,1047.45,1049.72,987940288
2006-08-01,1054.02,1054.94,1036.06,1041.38,773021568
2006-08-02,1040.31,1053.56,1039.55,1053.56,607782592
2006-08-03,1061.58,1072.81,1057.72,1068.61,945120192
2006-08-04,1070.77,1073.57,1063.26,1069.57,908944576
2006-08-07,1067.59,1077.17,1067.42,1074.43,516084192
2006-08-08,1079.35,1086.81,1079.27,1085.96,720911872
2006-08-09,1084.42,1087.88,1076.16,1079.52,857658176
2006-08-10,1080.72,1080.9,1060.25,1061.57,856784704
2006-08-11,1066.11,1079.85,1066.11,1079.34,591714496
2006-08-15,1082.08,1082.63,1074.45,1079.97,850862528
2006-08-16,1085.91,1091.71,1083.61,1086.66,848624576
2006-08-17,1090.37,1090.66,1079.23,1081.71,918693696
2006-08-18,1079.79,1086.42,1078.44,1079.81,702543232
2006-08-21,1082.32,1082.32,1071.55,1076.57,465574592
2006-08-22,1076.23,1080.1,1072.52,1077.42,616735488
2006-08-23,1076.36,1076.36,1063.3,1064.07,527374304
2006-08-24,1058.48,1058.48,1047.25,1053.59,569934016
2006-08-25,1048.99,1056.99,1047.98,1048.42,458655200
2006-08-28,1050.12,1050.12,1035.65,1035.65,421848192
2006-08-29,1039.27,1046.0,1039.27,1043.63,562107392
2006-08-30,1043.89,1044.68,1035.55,1040.07,483993696
2006-08-31,1045.05,1053.66,1043.27,1049.15,752244672
2006-09-01,1048.22,1063.64,1047.42,1060.79,501148096
2006-09-04,1066.16,1074.29,1066.16,1073.06,683342592
2006-09-05,1068.81,1074.34,1066.18,1067.97,629526272
2006-09-06,1069.59,1072.94,1066.72,1070.55,444055904
2006-09-07,1056.25,1056.6,1049.75,1053.76,399798912
2006-09-08,1050.71,1053.04,1036.41,1052.54,517014496
2006-09-11,1052.13,1052.46,1040.98,1040.98,822022400
2006-09-12,1042.11,1047.86,1036.63,1043.16,662540608
2006-09-13,1047.56,1065.48,1047.44,1061.48,1132230528
2006-09-14,1069.37,1078.98,1068.36,1068.36,1425722752
2006-09-15,1069.26,1073.76,1066.09,1066.7,1223590784
2006-09-18,1064.98,1076.38,1056.87,1076.38,976912384
2006-09-19,1077.14,1081.11,1070.47,1070.47,1111501952
2006-09-21,1069.7,1071.0,1026.86,1058.38,2190673408
2006-09-22,1058.79,1061.1,1028.96,1041.74,1416138240
2006-09-25,1038.1,1050.19,1037.92,1049.4,642006784
2006-09-26,1052.95,1055.39,1045.23,1051.56,638058816
2006-09-27,1053.25,1061.75,1053.25,1058.15,759229120
2006-09-28,1065.0,1065.11,1048.91,1049.12,724704576
2006-09-29,1051.49,1053.35,1044.47,1044.47,641816896
2006-10-02,1047.24,1048.19,1036.5,1041.89,409585600
2006-10-03,1037.99,1044.32,1035.65,1037.26,513259584
2006-10-04,1034.14,1047.26,1032.36,1047.26,606336704
2006-10-05,1054.37,1061.5,1051.3,1060.47,1024261888
2006-10-06,1061.84,1062.73,1054.17,1058.34,676936192
2006-10-09,1059.93,1060.2,1049.93,1054.63,373297504
2006-10-10,1057.86,1066.32,1057.86,1066.32,625760128
2006-10-11,1065.74,1067.97,1061.57,1062.99,638992576
2006-10-12,1064.16,1080.38,1064.06,1079.17,972755776
2006-10-13,1083.77,1088.84,1079.95,1082.86,983816704
2006-10-16,1089.2,1094.68,1088.23,1092.47,536252288
2006-10-17,1089.53,1092.33,1080.31,1080.4,512792000
2006-10-18,1078.49,1094.29,1078.49,1094.29,569371200
2006-10-19,1097.93,1102.84,1095.53,1098.06,813593600
2006-10-20,1103.08,1108.52,1101.89,1106.02,803696128
2006-10-24,1107.23,1112.77,1104.38,1112.77,956302272
2006-10-25,1112.94,1120.08,1110.18,1118.17,977867520
2006-10-26,1122.05,1128.23,1112.11,1112.11,807425600
2006-10-27,1111.45,1113.29,1104.19,1107.59,723254592
2006-10-30,1104.45,1104.45,1093.66,1093.96,402102016
2006-10-31,1095.11,1104.82,1093.6,1099.96,544435968
2006-11-01,1100.95,1115.86,1100.95,1114.53,671651776
2006-11-02,1115.76,1116.13,1109.88,1111.43,948664576
2006-11-03,1112.47,1117.62,1109.04,1116.79,1054622208
2006-11-06,1116.94,1123.42,1115.58,1121.08,794645376
2006-11-07,1130.56,1135.9,1128.0,1128.78,1452803200
2006-11-08,1130.69,1133.57,1123.01,1128.46,1118367104
2006-11-09,1130.26,1141.31,1130.26,1137.93,1555491840
2006-11-10,1142.14,1143.62,1128.84,1132.29,1030621376
2006-11-13,1131.5,1133.84,1127.54,1127.54,863275584
2006-11-14,1134.16,1136.53,1121.88,1122.57,1194870656
2006-11-15,1120.03,1124.63,1113.72,1120.89,1006292672
2006-11-16,1124.03,1124.03,1114.74,1118.78,854394688
2006-11-17,1117.16,1120.36,1112.76,1119.63,899043968
2006-11-20,1119.76,1120.48,1101.04,1106.06,1077262848
2006-11-21,1105.59,1110.13,1100.35,1102.95,1637882368
2006-11-22,1106.45,1114.23,1106.24,1111.06,1103694080
2006-11-23,1110.64,1112.24,1105.16,1109.49,1059588480
2006-11-24,1108.86,1108.86,1097.19,1100.13,567782592
2006-11-27,1100.86,1120.1,1100.86,1120.1,604970816
2006-11-28,1119.8,1119.8,1107.68,1107.68,765668992
2006-11-29,1112.92,1123.18,1111.46,1122.8,670490496
2006-11-30,1124.98,1134.5,1124.98,1127.38,1153598976
2006-12-01,1132.63,1135.43,1127.62,1133.01,718849728
2006-12-04,1135.18,1135.18,1126.91,1135.11,677427904
2006-12-06,1135.87,1143.52,1134.63,1141.64,894906496
2006-12-07,1140.79,1146.27,1138.14,1140.73,1452463616
2006-12-08,1140.98,1140.98,1128.51,1132.21,782685312
2006-12-12,1133.32,1134.24,1124.59,1127.91,848513408
2006-12-13,1128.63,1129.69,1121.41,1122.1,886347392
2006-12-14,1122.88,1128.47,1113.71,1120.23,1061969984
2006-12-15,1128.67,1128.67,1117.15,1126.92,843777920
2006-12-18,1127.13,1129.28,1113.25,1116.71,730848192
2006-12-19,1100.93,1100.93,885.7,941.29,3899238400
2006-12-20,969.06,1054.11,969.06,1054.11,3047022592
2006-12-21,1052.16,1052.16,1018.74,1026.56,1448745856
2006-12-22,1023.87,1034.18,1017.97,1034.18,789456896
2006-12-25,1033.98,1040.59,1028.38,1040.59,259165600
2006-12-26,1040.39,1048.68,1039.99,1048.68,373631008
2006-12-27,1048.29,1051.65,1046.88,1047.14,305077408
2006-12-28,1048.36,1050.42,1029.45,1035.87,503100992
2006-12-29,1036.4,1037.01,1023.66,1033.38,382256512
2007-01-03,1030.52,1030.52,990.79,1001.19,927855232
2007-01-04,999.63,1002.99,983.44,983.44,630512320
2007-01-05,976.39,976.39,949.13,951.21,1134428032
2007-01-08,946.26,970.6,939.24,960.88,799300608
2007-01-09,959.67,965.41,931.4,933.35,1476738560
2007-01-10,921.66,943.72,918.74,943.72,983033280
2007-01-11,949.75,973.27,949.75,969.46,1150084352
2007-01-12,986.46,988.82,976.93,984.12,958511232
2007-01-15,989.23,1003.36,988.16,1001.8,815253184
2007-01-16,1003.28,1008.53,993.96,999.36,701082880
2007-01-17,997.23,1002.87,989.58,991.21,657055296
2007-01-18,995.2,998.27,988.57,996.99,516636512
2007-01-19,998.18,1006.02,994.77,1001.8,675250304
2007-01-22,1005.0,1006.75,994.88,996.83,697783296
2007-01-23,989.86,990.97,983.32,989.58,536574496
2007-01-24,999.98,1001.69,992.99,1000.28,659327424
2007-01-25,1006.55,1007.95,1002.38,1005.22,639772288
2007-01-26,1000.83,1004.1,996.84,1000.09,696085632
2007-01-29,1002.29,1005.17,993.2,993.8,670962880
2007-01-30,992.68,995.47,986.85,992.92,533270688
2007-01-31,995.43,997.95,991.36,993.62,434328096
2007-02-01,996.97,1003.0,996.97,997.08,623630016
2007-02-02,1001.99,1021.4,1001.99,1020.15,1437805952
2007-02-05,1025.95,1031.01,1020.55,1026.21,884395712
2007-02-06,1031.36,1031.42,1021.33,1024.15,746081408
2007-02-07,1028.5,1033.53,1026.42,1026.42,736133504
2007-02-08,1029.28,1056.62,1029.28,1053.95,1341777152
2007-02-09,1059.25,1065.02,1054.41,1060.33,902721280
2007-02-12,1060.27,1064.7,1055.84,1064.47,599816192
2007-02-13,1066.42,1066.42,1051.75,1055.13,755984192
2007-02-14,1061.59,1065.99,1061.06,1064.14,944389184
2007-02-15,1064.64,1070.51,1057.11,1057.11,892670400
2007-02-16,1057.07,1057.07,1046.51,1047.15,382300192
2007-02-19,1042.87,1047.81,1038.35,1044.42,305883808
2007-02-20,1046.26,1054.09,1046.26,1052.33,353854112
2007-02-21,1053.59,1057.34,1048.33,1054.54,483678912
2007-02-22,1056.08,1065.79,1056.08,1056.17,542880896
2007-02-23,1058.85,1060.52,1048.56,1052.82,557999424
2007-02-26,1055.07,1055.69,1044.65,1048.81,432131296
2007-02-27,1048.43,1051.56,1037.85,1040.89,610981504
2007-02-28,1013.32,1032.63,1009.49,1032.63,1037849024
2007-03-01,1035.37,1041.26,1033.6,1037.78,505071808
2007-03-02,1037.75,1042.84,1032.41,1034.71,431875808
2007-03-06,1034.14,1034.14,1020.71,1026.68,482665888
2007-03-07,1030.95,1035.43,1019.96,1019.96,404453888
2007-03-08,1022.44,1024.85,1021.2,1022.66,334398400
2007-03-09,1023.99,1026.33,1020.25,1021.04,316562592
2007-03-12,1023.36,1028.25,1021.74,1023.31,305104992
2007-03-13,1024.59,1032.05,1024.37,1028.22,528182016
2007-03-14,1021.47,1025.52,1017.12,1020.74,444453088
2007-03-15,1023.46,1029.48,1023.46,1026.82,724077312
2007-03-16,1025.03,1026.97,1020.8,1020.8,562907776
2007-03-19,1021.1,1022.84,1017.34,1017.34,598672192
2007-03-20,1022.71,1023.14,1015.29,1021.31,645795328
2007-03-21,1021.49,1021.79,1012.99,1017.74,569613696
2007-03-22,1023.47,1026.99,1021.87,1026.72,686344320
2007-03-23,1028.55,1032.45,1026.89,1031.82,544934400
2007-03-26,1032.74,1037.01,1029.62,1033.85,415265088
2007-03-27,1035.4,1036.81,1030.04,1032.39,405454208
2007-03-28,1033.88,1033.88,1014.26,1016.25,730649088
2007-03-29,1014.46,1022.09,1012.8,1022.09,381773088
2007-03-30,1021.59,1026.85,1020.05,1024.43,509871104
2007-04-02,1026.34,1037.82,1026.34,1034.67,839067776
2007-04-03,1034.88,1046.76,1034.0,1046.76,1194839552
2007-04-04,1054.33,1063.23,1053.56,1058.99,1284162816
2007-04-05,1059.72,1059.78,1051.96,1057.56,965206912
2007-04-09,1058.46,1058.66,1048.86,1050.19,491581600
2007-04-10,1049.56,1052.99,1047.7,1051.21,452323904
2007-04-11,1051.54,1060.9,1051.54,1060.9,513916416
2007-04-12,1059.55,1059.58,1053.73,1056.27,310065600
2007-04-17,1057.43,1063.46,1057.43,1061.17,483585600
2007-04-18,1061.11,1063.12,1054.24,1056.47,518103616
2007-04-19,1054.79,1054.79,1045.71,1047.33,482305312
2007-04-20,1048.36,1052.29,1046.56,1047.32,521496512
2007-04-23,1050.41,1052.61,1042.88,1044.7,652561600
2007-04-24,1045.18,1048.5,1043.01,1043.01,573481216
2007-04-25,1044.97,1053.68,1044.97,1051.35,541784128
2007-04-26,1056.09,1061.05,1051.78,1051.78,578565632
2007-04-27,1054.54,1059.23,1053.01,1059.23,396966592
2007-04-30,1059.52,1066.45,1057.3,1066.45,406755296
2007-05-02,1067.84,1078.52,1067.84,1077.53,799004480
2007-05-03,1082.12,1090.33,1082.12,1084.17,864367808
2007-05-04,1088.85,1096.53,1084.95,1096.53,1356731776
2007-05-08,1097.89,1098.69,1088.97,1088.97,777611584
2007-05-09,1093.65,1094.42,1074.66,1078.09,703534016
2007-05-10,1078.97,1084.43,1077.35,1079.6,718156224
2007-05-11,1076.56,1081.68,1072.6,1079.4,669995776
2007-05-14,1085.55,1093.16,1085.55,1089.01,652915520
2007-05-15,1091.6,1093.4,1087.14,1090.46,482180096
2007-05-16,1093.68,1109.85,1093.68,1105.78,886129280
2007-05-17,1113.29,1114.83,1103.36,1110.24,1342209920
2007-05-18,1119.01,1124.98,1115.68,1117.54,1413253376
2007-05-21,1122.89,1125.77,1112.15,1116.4,733056704
2007-05-22,1119.11,1132.04,1118.96,1124.23,1189203328
2007-05-23,1127.79,1130.38,1119.29,1121.38,743238912
2007-05-24,1120.8,1121.15,1102.29,1104.3,583020672
2007-05-25,1098.96,1109.79,1096.59,1101.84,1183935744
2007-05-28,1105.12,1117.92,1103.82,1117.92,565040384
2007-05-29,1118.71,1127.28,1113.42,1117.62,1123692160
2007-05-30,1115.3,1137.01,1113.57,1133.78,1286949248
2007-06-01,1142.94,1163.7,1141.0,1162.51,2408124416
2007-06-04,1168.54,1198.89,1168.15,1190.73,2260161536
2007-06-05,1194.85,1196.29,1169.81,1172.1,1870462208
2007-06-06,1169.41,1182.8,1165.74,1170.37,1176849792
2007-06-07,1166.61,1171.61,1159.84,1168.69,866038016
2007-06-08,1154.21,1165.65,1154.21,1156.57,955835392
2007-06-11,1156.73,1160.96,1143.75,1160.96,905514880
2007-06-12,1159.78,1159.78,1142.41,1142.41,791208832
2007-06-13,1137.76,1137.76,1113.79,1113.8,941326912
2007-06-14,1124.57,1132.89,1123.4,1127.84,520213696
2007-06-15,1133.32,1144.13,1132.76,1144.13,583549120
2007-06-18,1168.3,1182.04,1166.9,1181.72,1157217152
2007-06-19,1182.16,1187.12,1173.62,1176.88,1108130048
2007-06-20,1180.5,1201.64,1179.05,1200.6,1179922304
2007-06-21,1196.84,1203.64,1189.93,1198.19,1661227008
2007-06-22,1202.58,1202.8,1190.1,1190.1,860943808
2007-06-25,1189.68,1194.63,1175.9,1175.9,635150784
2007-06-26,1180.69,1184.17,1175.83,1180.82,481539712
2007-06-27,1180.5,1191.09,1180.21,1187.03,617437696
2007-06-28,1190.14,1197.96,1188.65,1197.96,1110028032
2007-06-29,1201.19,1202.3,1193.66,1195.47,1096152064
2007-07-02,1200.94,1223.64,1198.38,1222.88,1383232512
2007-07-03,1230.78,1270.09,1230.78,1260.16,3246257664
2007-07-04,1262.12,1288.77,1256.9,1281.07,2872971520
2007-07-05,1285.41,1293.6,1266.98,1277.21,2811451136
2007-07-06,1276.05,1292.38,1265.58,1292.27,2467629056
2007-07-09,1308.17,1322.49,1306.43,1312.45,3629548544
2007-07-10,1312.15,1337.7,1301.29,1337.52,4117622016
2007-07-11,1322.56,1341.48,1315.8,1315.8,2767317504
2007-07-12,1325.55,1327.2,1299.32,1309.85,2350814976
2007-07-13,1316.26,1340.62,1316.26,1335.68,3747358464
2007-07-16,1337.74,1353.06,1323.5,1331.57,2353300992
2007-07-17,1330.64,1339.83,1316.79,1329.5,1997579136
2007-07-18,1326.84,1343.97,1320.18,1322.75,2236255488
2007-07-19,1319.54,1319.54,1304.07,1314.46,1312940160
2007-07-20,1319.57,1329.66,1317.46,1320.05,1291097216
2007-07-23,1307.3,1342.15,1302.36,1342.15,1346221952
2007-07-24,1356.28,1382.3,1356.28,1375.58,3288092160
2007-07-25,1366.97,1394.75,1365.97,1381.22,2851269120
2007-07-26,1389.08,1402.78,1366.17,1381.78,1885726208
2007-07-27,1349.05,1359.49,1329.93,1345.87,2049590656
2007-07-31,1352.67,1356.37,1330.1,1337.36,1197276928
2007-08-01,1330.68,1336.29,1291.66,1292.77,1487023360
2007-08-02,1309.97,1312.76,1269.49,1287.04,1208743808
2007-08-03,1297.23,1307.35,1289.3,1299.17,1036569920
2007-08-06,1266.54,1271.06,1255.38,1261.42,851373824
2007-08-07,1273.31,1274.66,1243.74,1259.02,1158677632
2007-08-08,1260.48,1289.87,1260.48,1289.64,1119216128
2007-08-09,1299.97,1309.09,1256.46,1256.46,1172668544
2007-08-10,1218.36,1244.94,1218.36,1244.94,1043033472
2007-08-14,1239.48,1241.39,1220.64,1224.54,585236992
2007-08-15,1205.73,1209.84,1190.09,1190.09,757864320
2007-08-16,1157.57,1158.41,1134.3,1153.35,1362989952
2007-08-17,1162.41,1165.95,1121.77,1165.95,1327088256
2007-08-20,1177.49,1223.95,1177.49,1223.95,1356433536
2007-08-21,1229.98,1232.77,1175.8,1175.8,1011842496
2007-08-22,1190.97,1214.2,1181.04,1212.45,874134016
2007-08-23,1228.49,1234.62,1217.13,1224.6,1146162944
2007-08-24,1214.91,1225.05,1210.44,1223.26,724736192
2007-08-27,1234.34,1238.66,1221.69,1223.29,656523520
2007-08-28,1223.25,1223.25,1210.93,1220.17,488318208
2007-08-29,1209.99,1228.79,1196.11,1228.79,740161984
2007-08-30,1239.54,1243.74,1228.38,1228.83,787047296
2007-08-31,1233.46,1267.09,1229.38,1267.09,1074634368
2007-09-03,1262.77,1280.58,1254.42,1280.58,778209216
2007-09-04,1276.78,1277.4,1263.18,1264.44,654665920
2007-09-05,1275.85,1277.41,1266.49,1270.63,588914112
2007-09-06,1267.31,1272.39,1261.98,1263.05,474833504
2007-09-07,1267.65,1267.72,1242.03,1248.92,681536768
2007-09-10,1244.36,1244.43,1229.4,1240.57,427641600
2007-09-11,1247.12,1254.13,1238.97,1249.0,425406304
2007-09-12,1259.24,1260.5,1248.86,1249.12,349216992
2007-09-13,1251.27,1260.38,1250.32,1257.48,373955712
2007-09-14,1263.4,1275.27,1262.84,1266.28,541171776
2007-09-17,1265.9,1266.17,1247.68,1249.54,435743392
2007-09-18,1248.36,1255.39,1245.29,1248.83,533150496
2007-09-19,1264.87,1274.43,1264.08,1267.48,828393216
2007-09-20,1272.01,1278.49,1269.9,1274.03,425620000
2007-09-21,1278.15,1303.81,1278.15,1303.81,1187642752
2007-09-24,1311.76,1324.16,1303.32,1312.67,1096161152
2007-09-25,1309.49,1309.49,1297.08,1309.1,818827776
2007-09-26,1311.93,1327.94,1302.19,1326.11,1007297024
2007-09-27,1328.53,1331.98,1318.55,1324.47,1073390400
2007-09-28,1331.41,1335.16,1321.69,1328.47,758632512
2007-10-01,1327.34,1346.58,1323.73,1341.05,689716224
2007-10-02,1353.63,1358.8,1341.9,1341.9,1200366336
2007-10-03,1344.53,1350.98,1335.11,1335.4,1082114304
2007-10-04,1330.42,1335.99,1322.1,1331.69,585836096
2007-10-05,1336.9,1346.19,1336.76,1337.48,646809408
